NGO Name,Year,City,Zone_ID,Poverty_Cluster,Month,Program,Category,Beneficiaries
Alkhidmat,2019,Nationwide,Zone_009,High,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_010,High,Apr,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_011,High,Apr,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_012,High,Apr,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_013,High,Apr,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_014,High,Apr,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_015,High,Apr,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_016,High,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_017,High,Apr,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_018,High,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_019,High,Apr,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_020,High,Apr,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_021,Medium,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_022,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_023,Medium,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_024,Medium,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_025,Medium,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_026,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_027,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_028,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_029,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_030,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_031,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_032,Medium,Apr,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_033,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_034,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_035,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_036,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_037,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_038,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_039,Medium,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_040,Medium,Apr,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_041,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_042,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_043,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_044,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_045,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_046,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_047,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_048,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_049,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_050,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_051,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_052,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_053,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_054,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_055,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_056,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_057,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_058,Low,Apr,Orphan Care Program,Poverty,3
Alkhidmat,2019,Nationwide,Zone_059,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_060,Low,Apr,Orphan Care Program,Poverty,2
Alkhidmat,2019,Nationwide,Zone_001,High,May,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_002,High,May,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_003,High,May,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_004,High,May,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_005,High,May,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_006,High,May,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_007,High,May,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_008,High,May,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_009,High,May,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_010,High,May,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_011,High,May,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_012,High,May,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_013,High,May,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_014,High,May,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_015,High,May,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_016,High,May,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_017,High,May,Orphan Care Program,Poverty,19
Alkhidmat,2019,Nationwide,Zone_018,High,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_019,High,May,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_020,High,May,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_021,Medium,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_022,Medium,May,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_023,Medium,May,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_024,Medium,May,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_025,Medium,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_026,Medium,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_027,Medium,May,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_028,Medium,May,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_029,Medium,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_030,Medium,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_031,Medium,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_032,Medium,May,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_033,Medium,May,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_034,Medium,May,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_035,Medium,May,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_036,Medium,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_037,Medium,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_038,Medium,May,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_039,Medium,May,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_040,Medium,May,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_041,Low,May,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_042,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_043,Low,May,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_044,Low,May,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_045,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_046,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_047,Low,May,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_048,Low,May,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_049,Low,May,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_050,Low,May,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_051,Low,May,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_052,Low,May,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_053,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_054,Low,May,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_055,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_056,Low,May,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_057,Low,May,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_058,Low,May,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_059,Low,May,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_060,Low,May,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_001,High,Jun,Orphan Care Program,Poverty,34
Alkhidmat,2019,Nationwide,Zone_002,High,Jun,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_003,High,Jun,Orphan Care Program,Poverty,35
Alkhidmat,2019,Nationwide,Zone_004,High,Jun,Orphan Care Program,Poverty,32
Alkhidmat,2019,Nationwide,Zone_005,High,Jun,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_006,High,Jun,Orphan Care Program,Poverty,37
Alkhidmat,2019,Nationwide,Zone_007,High,Jun,Orphan Care Program,Poverty,33
Alkhidmat,2019,Nationwide,Zone_008,High,Jun,Orphan Care Program,Poverty,34
Alkhidmat,2019,Nationwide,Zone_009,High,Jun,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_010,High,Jun,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_011,High,Jun,Orphan Care Program,Poverty,27
Alkhidmat,2019,Nationwide,Zone_012,High,Jun,Orphan Care Program,Poverty,36
Alkhidmat,2019,Nationwide,Zone_013,High,Jun,Orphan Care Program,Poverty,31
Alkhidmat,2019,Nationwide,Zone_014,High,Jun,Orphan Care Program,Poverty,34
Alkhidmat,2019,Nationwide,Zone_015,High,Jun,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_016,High,Jun,Orphan Care Program,Poverty,24
Alkhidmat,2019,Nationwide,Zone_017,High,Jun,Orphan Care Program,Poverty,30
Alkhidmat,2019,Nationwide,Zone_018,High,Jun,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_019,High,Jun,Orphan Care Program,Poverty,35
Alkhidmat,2019,Nationwide,Zone_020,High,Jun,Orphan Care Program,Poverty,31
Alkhidmat,2019,Nationwide,Zone_021,Medium,Jun,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_022,Medium,Jun,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_023,Medium,Jun,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_024,Medium,Jun,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_025,Medium,Jun,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_026,Medium,Jun,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_027,Medium,Jun,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_028,Medium,Jun,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_029,Medium,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_030,Medium,Jun,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_031,Medium,Jun,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_032,Medium,Jun,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_033,Medium,Jun,Orphan Care Program,Poverty,16
Alkhidmat,2019,Nationwide,Zone_034,Medium,Jun,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_035,Medium,Jun,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_036,Medium,Jun,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_037,Medium,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_038,Medium,Jun,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_039,Medium,Jun,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_040,Medium,Jun,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_041,Low,Jun,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_042,Low,Jun,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_043,Low,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_044,Low,Jun,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_045,Low,Jun,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_046,Low,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_047,Low,Jun,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_048,Low,Jun,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_049,Low,Jun,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_050,Low,Jun,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_051,Low,Jun,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_052,Low,Jun,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_053,Low,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_054,Low,Jun,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_055,Low,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_056,Low,Jun,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_057,Low,Jun,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_058,Low,Jun,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_059,Low,Jun,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_060,Low,Jun,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_001,High,Jul,Orphan Care Program,Poverty,52
Alkhidmat,2019,Nationwide,Zone_002,High,Jul,Orphan Care Program,Poverty,43
Alkhidmat,2019,Nationwide,Zone_003,High,Jul,Orphan Care Program,Poverty,55
Alkhidmat,2019,Nationwide,Zone_004,High,Jul,Orphan Care Program,Poverty,50
Alkhidmat,2019,Nationwide,Zone_005,High,Jul,Orphan Care Program,Poverty,34
Alkhidmat,2019,Nationwide,Zone_006,High,Jul,Orphan Care Program,Poverty,58
Alkhidmat,2019,Nationwide,Zone_007,High,Jul,Orphan Care Program,Poverty,52
Alkhidmat,2019,Nationwide,Zone_008,High,Jul,Orphan Care Program,Poverty,53
Alkhidmat,2019,Nationwide,Zone_009,High,Jul,Orphan Care Program,Poverty,35
Alkhidmat,2019,Nationwide,Zone_010,High,Jul,Orphan Care Program,Poverty,44
Alkhidmat,2019,Nationwide,Zone_011,High,Jul,Orphan Care Program,Poverty,42
Alkhidmat,2019,Nationwide,Zone_012,High,Jul,Orphan Care Program,Poverty,57
Alkhidmat,2019,Nationwide,Zone_013,High,Jul,Orphan Care Program,Poverty,49
Alkhidmat,2019,Nationwide,Zone_014,High,Jul,Orphan Care Program,Poverty,54
Alkhidmat,2019,Nationwide,Zone_015,High,Jul,Orphan Care Program,Poverty,44
Alkhidmat,2019,Nationwide,Zone_016,High,Jul,Orphan Care Program,Poverty,38
Alkhidmat,2019,Nationwide,Zone_017,High,Jul,Orphan Care Program,Poverty,47
Alkhidmat,2019,Nationwide,Zone_018,High,Jul,Orphan Care Program,Poverty,33
Alkhidmat,2019,Nationwide,Zone_019,High,Jul,Orphan Care Program,Poverty,54
Alkhidmat,2019,Nationwide,Zone_020,High,Jul,Orphan Care Program,Poverty,49
Alkhidmat,2019,Nationwide,Zone_021,Medium,Jul,Orphan Care Program,Poverty,33
Alkhidmat,2019,Nationwide,Zone_022,Medium,Jul,Orphan Care Program,Poverty,26
Alkhidmat,2019,Nationwide,Zone_023,Medium,Jul,Orphan Care Program,Poverty,36
Alkhidmat,2019,Nationwide,Zone_024,Medium,Jul,Orphan Care Program,Poverty,35
Alkhidmat,2019,Nationwide,Zone_025,Medium,Jul,Orphan Care Program,Poverty,33
Alkhidmat,2019,Nationwide,Zone_026,Medium,Jul,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_027,Medium,Jul,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_028,Medium,Jul,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_029,Medium,Jul,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_030,Medium,Jul,Orphan Care Program,Poverty,31
Alkhidmat,2019,Nationwide,Zone_031,Medium,Jul,Orphan Care Program,Poverty,33
Alkhidmat,2019,Nationwide,Zone_032,Medium,Jul,Orphan Care Program,Poverty,36
Alkhidmat,2019,Nationwide,Zone_033,Medium,Jul,Orphan Care Program,Poverty,25
Alkhidmat,2019,Nationwide,Zone_034,Medium,Jul,Orphan Care Program,Poverty,26
Alkhidmat,2019,Nationwide,Zone_035,Medium,Jul,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_036,Medium,Jul,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_037,Medium,Jul,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_038,Medium,Jul,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_039,Medium,Jul,Orphan Care Program,Poverty,24
Alkhidmat,2019,Nationwide,Zone_040,Medium,Jul,Orphan Care Program,Poverty,31
Alkhidmat,2019,Nationwide,Zone_041,Low,Jul,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_042,Low,Jul,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_043,Low,Jul,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_044,Low,Jul,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_045,Low,Jul,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_046,Low,Jul,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_047,Low,Jul,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_048,Low,Jul,Orphan Care Program,Poverty,16
Alkhidmat,2019,Nationwide,Zone_049,Low,Jul,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_050,Low,Jul,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_051,Low,Jul,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_052,Low,Jul,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_053,Low,Jul,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_054,Low,Jul,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_055,Low,Jul,Orphan Care Program,Poverty,21
Alkhidmat,2019,Nationwide,Zone_056,Low,Jul,Orphan Care Program,Poverty,22
Alkhidmat,2019,Nationwide,Zone_057,Low,Jul,Orphan Care Program,Poverty,18
Alkhidmat,2019,Nationwide,Zone_058,Low,Jul,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_059,Low,Jul,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_060,Low,Jul,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_001,High,Aug,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_002,High,Aug,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_003,High,Aug,Orphan Care Program,Poverty,16
Alkhidmat,2019,Nationwide,Zone_004,High,Aug,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_005,High,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_006,High,Aug,Orphan Care Program,Poverty,17
Alkhidmat,2019,Nationwide,Zone_007,High,Aug,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_008,High,Aug,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_009,High,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_010,High,Aug,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_011,High,Aug,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_012,High,Aug,Orphan Care Program,Poverty,16
Alkhidmat,2019,Nationwide,Zone_013,High,Aug,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_014,High,Aug,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_015,High,Aug,Orphan Care Program,Poverty,12
Alkhidmat,2019,Nationwide,Zone_016,High,Aug,Orphan Care Program,Poverty,11
Alkhidmat,2019,Nationwide,Zone_017,High,Aug,Orphan Care Program,Poverty,13
Alkhidmat,2019,Nationwide,Zone_018,High,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_019,High,Aug,Orphan Care Program,Poverty,15
Alkhidmat,2019,Nationwide,Zone_020,High,Aug,Orphan Care Program,Poverty,14
Alkhidmat,2019,Nationwide,Zone_021,Medium,Aug,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_022,Medium,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_023,Medium,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_024,Medium,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_025,Medium,Aug,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_026,Medium,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_027,Medium,Aug,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_028,Medium,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_029,Medium,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_030,Medium,Aug,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_031,Medium,Aug,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_032,Medium,Aug,Orphan Care Program,Poverty,10
Alkhidmat,2019,Nationwide,Zone_033,Medium,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_034,Medium,Aug,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_035,Medium,Aug,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_036,Medium,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_037,Medium,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_038,Medium,Aug,Orphan Care Program,Poverty,8
Alkhidmat,2019,Nationwide,Zone_039,Medium,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_040,Medium,Aug,Orphan Care Program,Poverty,9
Alkhidmat,2019,Nationwide,Zone_041,Low,Aug,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_042,Low,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_043,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_044,Low,Aug,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_045,Low,Aug,Orphan Care Program,Poverty,7
Alkhidmat,2019,Nationwide,Zone_046,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_047,Low,Aug,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_048,Low,Aug,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_049,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_050,Low,Aug,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_051,Low,Aug,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_052,Low,Aug,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_053,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_054,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_055,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_056,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_057,Low,Aug,Orphan Care Program,Poverty,5
Alkhidmat,2019,Nationwide,Zone_058,Low,Aug,Orphan Care Program,Poverty,6
Alkhidmat,2019,Nationwide,Zone_059,Low,Aug,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_060,Low,Aug,Orphan Care Program,Poverty,4
Alkhidmat,2019,Nationwide,Zone_001,High,Sep,Orphan Care Program,Poverty,29
Alkhidmat,2019,Nationwide,Zone_002,High,Sep,Orphan Care Program,Poverty,24
Alkhidmat,2019,Nationwide,Zone_003,High,Sep,Orphan Care Program,Poverty,31
Alkhidmat,2019,Nationwide,Zone_004,High,Sep,Orphan Care Program,Poverty,28
Alkhidmat,2019,Nationwide,Zone_005,High,Sep,Orphan Care Program,Poverty,19
Alkhidmat,2019,Nationwide,Zone_006,High,Sep,Orphan Care Program,Poverty,32
Alkhidmat,2019,Nationwide,Zone_007,High,Sep,Orphan Care Program,Poverty,29
Alkhidmat,2019,Nationwide,Zone_008,High,Sep,Orphan Care Program,Poverty,29
Alkhidmat,2019,Nationwide,Zone_009,High,Sep,Orphan Care Program,Poverty,20
Alkhidmat,2019,Nationwide,Zone_010,High,Sep,Orphan Care Program,Poverty,24
Alkhidmat,2019,Nationwide,Zone_011,High,Sep,Orphan Care Program,Poverty,23
Alkhidmat,2019,Nationwide,Zone_012,High,Sep,Orphan Care Program,Poverty,32
Alkhidmat,2019,Nationwide,Zone_013,High,Sep,Orphan Care Program,Poverty,27
Alkhidmat,2019,Nationwide,Zone_014,High,Sep,Orphan Care Program,Poverty,30
